id,name,country,slogan,head_quaters,website,established
1350.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
246.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5356.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6608.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3021.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7236.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4518.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
196.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4027.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3912.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5113.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6609.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8831.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6658.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1361.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8591.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
2355.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3338.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1599.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7730.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6663.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4096.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6883.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
2179.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6871.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
8320.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
2711.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
4373.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
3367.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
5492.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
7369.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1219.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
5462.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9144.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8725.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7920.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4476.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8810.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1627.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
488.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
759.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5662.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3951.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4721.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3763.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1430.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7082.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4000.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3319.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4029.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6895.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7199.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3831.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6282.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1356.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1950.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1265.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
654.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
9190.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6527.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1190.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
7825.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1946.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
2069.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
2564.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8101.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1529.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4137.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6177.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6836.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6931.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6199.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3969.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9413.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9731.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9430.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3207.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3373.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5542.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7534.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1326.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8461.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4429.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5642.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5463.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3609.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5451.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
2844.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6780.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9578.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9807.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3934.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
4954.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6769.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
5318.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6257.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
4896.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
604.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
5265.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
5561.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
4725.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
5009.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1183.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6111.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1435.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
9760.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6715.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
7866.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
2510.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1660.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
16845312.0,CMB air,EGGGYPT,test slogan,"Katunayake, Sri Lanka",www.masr.com,0100
9533.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4362.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9388.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8270.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1096.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4179.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3671.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
594.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3798.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1831.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6256.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3151.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3443.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6737.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1825.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6019.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4468.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6234.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4760.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8037.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1793749011.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9345.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
615.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6397.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7808.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
9700.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6073.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6878.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
6206.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8849.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3760.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1594940631.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5136.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7462.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4797.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1185.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
7850.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8934.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
8347.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
5702.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
4453.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
2037.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
810634640.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
192368034.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
28.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
896085729.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
404376216.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1526397062.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1151377542.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
-262182056.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
-1867546655.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1548300462.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
-409542204.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
522998351.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
875260850.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
-76308739.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
513566201.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
-524563049.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
1937031954.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
776800199.0,Sri Lankan Airways,Sri Lanka,From Sri Lanka,"Katunayake, Sri Lanka",www.srilankaairways.com,1990
3104.0,Canada Airways8,Canada,From Canada,"Toronto, Canadaa",www.canadaairways.com,1997
5532.0,Canada Airways0,Canada,From Canada,"Toronto, Canadaa",www.canadaairways.com,1997
5573.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
60.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
670.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
3129.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
5602.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
4988.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
4642.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6563.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1017.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
1000234.0,JATS Test Airways,JATS,From JATS,"JATS, JATS",www.jatsairways.com,1967
1004567.0,JATS New Airways,JATS New,From JATS New,"JATS New, JATS New",www.jatsnewairways.com,1997
2425991.0,NUPS New Airways,NUPS New,From NUPS New,"NUPS New, NUPS New",www.nupsnewairways.com,2001
334421.0,NUPS New Airways,NUPS New,From NUPS New,"NUPS New, NUPS New",www.nupsnewairways.com,2001
56443.0,NUPS New Airways,NUPS New,From NUPS New,"NUPS New, NUPS New",www.nupsnewairways.com,2001
88997.0,NUPS New Airways,NUPS New,From NUPS New,"NUPS New, NUPS New",www.nupsnewairways.com,2001
7903.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
6215.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
4926.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
5084.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
2679.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
886.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
9898.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
8707.0,Garuda Indonesia,Indonesia,Wonderful Indonesia,"Jakarta, Indonesia",www.garudaindonesia.com,1980
